rating_score,critic_likes,critic_comments,movie_release_year,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number,avg_list_comments,avg_list_followers,avg_list_movie_number
5.0,0,0,1947.0,400.0,14,35,99,391,2.5,7.071428571428571,27.928571428571427
5.0,0,0,1947.0,400.0,1,0,0,64,0.0,0.0,64.0
5.0,0,0,1947.0,400.0,21,10,15,922,0.47619047619047616,0.7142857142857143,43.904761904761905
4.0,0,0,1947.0,400.0,4,0,2,520,0.0,0.5,130.0
3.0,0,0,1947.0,400.0,16,0,4,1209,0.0,0.25,75.5625
4.0,0,0,1947.0,400.0,3,9,302,291,3.0,100.66666666666667,97.0
5.0,0,0,1947.0,400.0,13,0,2,265,0.0,0.15384615384615385,20.384615384615383
4.0,0,0,1947.0,400.0,1,2,0,5,2.0,0.0,5.0
4.0,0,0,1947.0,400.0,3,0,4,237,0.0,1.3333333333333333,79.0
4.0,0,0,1947.0,400.0,1,1,3,9,1.0,3.0,9.0
4.0,1,0,1947.0,400.0,1,0,4,48,0.0,4.0,48.0
5.0,0,0,1947.0,400.0,16,0,26,906,0.0,1.625,56.625
5.0,0,0,1947.0,400.0,1,0,0,27,0.0,0.0,27.0
4.0,0,0,1947.0,400.0,9,1,7,1062,0.1111111111111111,0.7777777777777778,118.0
3.0,0,0,1947.0,400.0,8,6,23,143,0.75,2.875,17.875
4.0,0,0,1947.0,400.0,4,0,5,281,0.0,1.25,70.25
4.0,0,0,1947.0,400.0,17,1,38,2958,0.058823529411764705,2.235294117647059,174.0
4.0,0,0,1947.0,400.0,15,1,91,2447,0.06666666666666667,6.066666666666666,163.13333333333333
3.0,0,0,1947.0,400.0,3,15,151,74,5.0,50.333333333333336,24.666666666666668
5.0,0,0,1947.0,400.0,4,0,7,39,0.0,1.75,9.75
4.0,0,0,1947.0,400.0,2,2,1,35,1.0,0.5,17.5
4.0,0,0,1947.0,400.0,3,2,1,144,0.6666666666666666,0.3333333333333333,48.0
4.0,0,0,1947.0,400.0,4,0,3,55,0.0,0.75,13.75
5.0,0,0,1947.0,400.0,3,0,1,59,0.0,0.3333333333333333,19.666666666666668
4.0,0,0,1947.0,400.0,1,2,15,187,2.0,15.0,187.0
4.0,0,0,1947.0,400.0,9,0,4,179,0.0,0.4444444444444444,19.88888888888889
2.0,2,4,1947.0,400.0,9,4,9,240,0.4444444444444444,1.0,26.666666666666668
4.0,0,0,1947.0,400.0,1,1,10,43,1.0,10.0,43.0
4.0,0,0,1947.0,400.0,1,2,1,10,2.0,1.0,10.0
5.0,0,0,1947.0,400.0,1,0,4,21,0.0,4.0,21.0
4.0,0,0,1947.0,400.0,8,3,86,1886,0.375,10.75,235.75
4.0,0,0,1947.0,400.0,1,1,9,88,1.0,9.0,88.0
5.0,0,0,1947.0,400.0,8,0,1,330,0.0,0.125,41.25
4.0,0,0,1947.0,400.0,1,12,3,135,12.0,3.0,135.0
3.0,0,0,1947.0,400.0,26,1,38,259,0.038461538461538464,1.4615384615384615,9.961538461538462
4.0,2,0,1947.0,400.0,1,2,8,101,2.0,8.0,101.0
5.0,0,0,1947.0,400.0,3,0,0,273,0.0,0.0,91.0
5.0,0,0,1947.0,400.0,13,1,15,701,0.07692307692307693,1.1538461538461537,53.92307692307692
4.0,0,0,1947.0,400.0,1097,95,345,8254,0.08659981768459435,0.31449407474931634,7.524156791248861
4.0,0,0,1947.0,400.0,1,0,1,27,0.0,1.0,27.0
5.0,0,0,1947.0,400.0,1,0,0,69,0.0,0.0,69.0
4.0,0,0,1947.0,400.0,5,0,2,403,0.0,0.4,80.6
5.0,0,0,1947.0,400.0,4,1,10,519,0.25,2.5,129.75
5.0,0,0,1947.0,400.0,6,1,18,254,0.16666666666666666,3.0,42.333333333333336
4.0,0,0,1947.0,400.0,10,0,0,224,0.0,0.0,22.4
3.0,0,0,1947.0,400.0,10,0,2,100,0.0,0.2,10.0
5.0,0,0,1947.0,400.0,10,1,2,140,0.1,0.2,14.0
4.0,0,0,1947.0,400.0,1,0,0,6,0.0,0.0,6.0
4.0,0,0,1947.0,400.0,113,192,1833,8179,1.6991150442477876,16.221238938053098,72.38053097345133
5.0,0,0,1947.0,400.0,2,0,8,68,0.0,4.0,34.0
5.0,0,0,1947.0,400.0,6,13,19,481,2.1666666666666665,3.1666666666666665,80.16666666666667
4.0,0,0,1947.0,400.0,6,0,1,146,0.0,0.16666666666666666,24.333333333333332
3.0,0,0,1947.0,400.0,12,20,8,401,1.6666666666666667,0.6666666666666666,33.416666666666664
5.0,0,0,1947.0,400.0,18,3,21,1021,0.16666666666666666,1.1666666666666667,56.72222222222222
5.0,0,0,1947.0,400.0,6,0,1,765,0.0,0.16666666666666666,127.5
5.0,0,0,1947.0,400.0,1,1,10,121,1.0,10.0,121.0
4.0,0,0,1947.0,400.0,11,1,6,161,0.09090909090909091,0.5454545454545454,14.636363636363637
5.0,0,0,1947.0,400.0,12,0,4,724,0.0,0.3333333333333333,60.333333333333336
3.0,0,0,1947.0,400.0,63,2,26,556,0.031746031746031744,0.4126984126984127,8.825396825396826
4.0,3,0,1947.0,400.0,20,50,2463,6191,2.5,123.15,309.55
4.0,0,0,1947.0,400.0,28,46,888,5439,1.6428571428571428,31.714285714285715,194.25
4.0,0,0,1947.0,400.0,4,0,2,22,0.0,0.5,5.5
4.0,0,0,1947.0,400.0,14,6,23,333,0.42857142857142855,1.6428571428571428,23.785714285714285
4.0,0,0,1947.0,400.0,2,0,17,55,0.0,8.5,27.5
5.0,0,0,1947.0,400.0,24,110,174,875,4.583333333333333,7.25,36.458333333333336
5.0,1,0,1947.0,400.0,25,15,36,571,0.6,1.44,22.84
4.0,0,0,1947.0,400.0,1,2,2,20,2.0,2.0,20.0
5.0,0,1,1947.0,400.0,7,2,36,111,0.2857142857142857,5.142857142857143,15.857142857142858
5.0,0,0,1947.0,400.0,5,4,205,185,0.8,41.0,37.0
5.0,0,0,1947.0,400.0,2,0,0,194,0.0,0.0,97.0
5.0,1,0,1947.0,400.0,1,1,3,87,1.0,3.0,87.0
5.0,0,0,1947.0,400.0,6,1,17,130,0.16666666666666666,2.8333333333333335,21.666666666666668
3.0,0,0,1947.0,400.0,11,6,4,140,0.5454545454545454,0.36363636363636365,12.727272727272727
3.0,0,0,1947.0,400.0,8,1,30,288,0.125,3.75,36.0
4.0,0,0,1947.0,400.0,12,2,10,325,0.16666666666666666,0.8333333333333334,27.083333333333332
5.0,0,0,1947.0,400.0,18,12,26,386,0.6666666666666666,1.4444444444444444,21.444444444444443
5.0,0,0,1947.0,400.0,10,1,8,478,0.1,0.8,47.8
4.0,0,0,1947.0,400.0,1,0,2,15,0.0,2.0,15.0
4.0,0,0,1947.0,400.0,2,0,1,67,0.0,0.5,33.5
3.0,0,0,1947.0,400.0,2,0,0,52,0.0,0.0,26.0
4.0,0,0,1947.0,400.0,22,19,22,1081,0.8636363636363636,1.0,49.13636363636363
3.0,0,0,1947.0,400.0,33,8,23,831,0.24242424242424243,0.696969696969697,25.181818181818183
5.0,0,0,1947.0,400.0,1,1,44,70,1.0,44.0,70.0
2.0,0,0,1947.0,400.0,1,0,0,67,0.0,0.0,67.0
4.0,0,0,1947.0,400.0,3,0,0,50,0.0,0.0,16.666666666666668
4.0,0,0,1947.0,400.0,19,8,109,2911,0.42105263157894735,5.7368421052631575,153.21052631578948
5.0,0,0,1947.0,400.0,1,0,1,20,0.0,1.0,20.0
4.0,0,0,1947.0,400.0,9,0,0,525,0.0,0.0,58.333333333333336
3.0,0,0,1947.0,400.0,8,0,21,647,0.0,2.625,80.875
4.0,0,0,1947.0,400.0,3,0,16,60,0.0,5.333333333333333,20.0
4.0,0,0,1947.0,400.0,93,3,69,2581,0.03225806451612903,0.7419354838709677,27.752688172043012
4.0,0,0,1947.0,400.0,1,3,50,326,3.0,50.0,326.0
4.0,0,0,1947.0,400.0,23,11,189,2678,0.4782608695652174,8.217391304347826,116.43478260869566
4.0,0,0,1947.0,400.0,7,3,32,166,0.42857142857142855,4.571428571428571,23.714285714285715
3.0,0,1,1947.0,400.0,18,7,75,1109,0.3888888888888889,4.166666666666667,61.611111111111114
3.0,0,0,1947.0,400.0,31,114,877,3814,3.6774193548387095,28.29032258064516,123.03225806451613
4.0,0,0,1947.0,400.0,1,0,1,401,0.0,1.0,401.0
4.0,0,0,1947.0,400.0,1,0,0,88,0.0,0.0,88.0
4.0,0,0,1947.0,400.0,8,0,3,100,0.0,0.375,12.5
5.0,0,0,1947.0,400.0,22,0,4,243,0.0,0.18181818181818182,11.045454545454545
5.0,0,0,1947.0,400.0,103,35,442,3306,0.33980582524271846,4.29126213592233,32.09708737864078
5.0,0,0,1947.0,400.0,4,2,10,375,0.5,2.5,93.75
3.0,2,0,1947.0,400.0,1,0,0,51,0.0,0.0,51.0
2.0,0,0,1947.0,400.0,80,4,75,1280,0.05,0.9375,16.0
3.0,0,0,1947.0,400.0,33,97,245,952,2.9393939393939394,7.424242424242424,28.848484848484848
4.0,0,0,1947.0,400.0,24,16,59,1330,0.6666666666666666,2.4583333333333335,55.416666666666664
4.0,0,0,1947.0,400.0,3,7,4,83,2.3333333333333335,1.3333333333333333,27.666666666666668
5.0,0,0,1947.0,400.0,36,15,46,726,0.4166666666666667,1.2777777777777777,20.166666666666668
5.0,1,0,1947.0,400.0,28,27,115,702,0.9642857142857143,4.107142857142857,25.071428571428573
4.0,0,0,1947.0,400.0,7,14,21,349,2.0,3.0,49.857142857142854
5.0,0,0,1947.0,400.0,5,6,24,78,1.2,4.8,15.6
4.0,0,0,1947.0,400.0,2,1,40,360,0.5,20.0,180.0
4.0,0,0,1947.0,400.0,3,4,114,298,1.3333333333333333,38.0,99.33333333333333
4.0,0,0,1947.0,400.0,2,0,9,52,0.0,4.5,26.0
3.0,0,0,1947.0,400.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,1947.0,400.0,2,17,35,30,8.5,17.5,15.0
4.0,0,0,1947.0,400.0,1,0,0,36,0.0,0.0,36.0
2.0,0,0,1947.0,400.0,46,0,45,278,0.0,0.9782608695652174,6.043478260869565
4.0,0,0,1947.0,400.0,1,0,0,2,0.0,0.0,2.0
5.0,0,0,1947.0,400.0,6,4,11,64,0.6666666666666666,1.8333333333333333,10.666666666666666
4.0,0,0,1947.0,400.0,1,0,10,11,0.0,10.0,11.0
4.0,0,0,1947.0,400.0,39,57,171,843,1.4615384615384615,4.384615384615385,21.615384615384617
4.0,0,0,1947.0,400.0,18,18,44,443,1.0,2.4444444444444446,24.61111111111111
5.0,0,0,1947.0,400.0,1,0,2,1,0.0,2.0,1.0
4.0,0,0,1947.0,400.0,7,16,210,1282,2.2857142857142856,30.0,183.14285714285714
4.0,0,0,1947.0,400.0,30,20,27,624,0.6666666666666666,0.9,20.8
5.0,0,0,1947.0,400.0,1,0,7,31,0.0,7.0,31.0
4.0,0,0,1947.0,400.0,3,3,3,40,1.0,1.0,13.333333333333334
3.0,0,0,1947.0,400.0,2,1,9,13,0.5,4.5,6.5
5.0,0,0,1947.0,400.0,53,13,48,10127,0.24528301886792453,0.9056603773584906,191.0754716981132
5.0,0,0,1947.0,400.0,8,0,0,111,0.0,0.0,13.875
3.0,0,0,1947.0,400.0,7,2,17,750,0.2857142857142857,2.4285714285714284,107.14285714285714
5.0,0,0,1947.0,400.0,4,0,4,62,0.0,1.0,15.5
5.0,0,0,1947.0,400.0,14,2,6,611,0.14285714285714285,0.42857142857142855,43.642857142857146
4.0,0,0,1947.0,400.0,2,1,47,198,0.5,23.5,99.0
4.0,0,0,1947.0,400.0,10,6,129,485,0.6,12.9,48.5
3.0,0,0,1947.0,400.0,4,1,3,48,0.25,0.75,12.0
5.0,0,0,1947.0,400.0,48,14,15,542,0.2916666666666667,0.3125,11.291666666666666
4.0,0,0,1947.0,400.0,7,16,126,1298,2.2857142857142856,18.0,185.42857142857142
4.0,0,0,1947.0,400.0,1,2,23,20,2.0,23.0,20.0
5.0,0,0,1947.0,400.0,26,0,0,106,0.0,0.0,4.076923076923077
4.0,0,0,1947.0,400.0,4,6,18,120,1.5,4.5,30.0
5.0,0,0,1947.0,400.0,10,0,2,2122,0.0,0.2,212.2
2.0,0,0,1947.0,400.0,3,3,13,134,1.0,4.333333333333333,44.666666666666664
4.0,0,0,1947.0,400.0,2,0,14,82,0.0,7.0,41.0
4.0,0,0,1947.0,400.0,21,13,61,364,0.6190476190476191,2.9047619047619047,17.333333333333332
3.0,0,0,1947.0,400.0,42,37,339,1645,0.8809523809523809,8.071428571428571,39.166666666666664
4.0,1,0,1947.0,400.0,18,62,151,628,3.4444444444444446,8.38888888888889,34.888888888888886
3.0,0,0,1947.0,400.0,1,0,2,10,0.0,2.0,10.0
5.0,0,0,1947.0,400.0,1,0,0,20,0.0,0.0,20.0
4.0,0,0,1947.0,400.0,2,2,41,204,1.0,20.5,102.0
5.0,0,0,1947.0,400.0,1,0,0,7,0.0,0.0,7.0
4.0,0,0,1947.0,400.0,1,0,2,3,0.0,2.0,3.0
4.0,0,0,1947.0,400.0,74,22,27,776,0.2972972972972973,0.36486486486486486,10.486486486486486
5.0,0,0,1947.0,400.0,4,1,4,212,0.25,1.0,53.0
4.0,0,0,1947.0,400.0,6,5,14,114,0.8333333333333334,2.3333333333333335,19.0
4.0,0,0,1947.0,400.0,60,120,760,3571,2.0,12.666666666666666,59.516666666666666
4.0,0,0,1947.0,400.0,18,0,16,977,0.0,0.8888888888888888,54.27777777777778
3.0,0,0,1947.0,400.0,1,0,1,20,0.0,1.0,20.0
5.0,0,0,1947.0,400.0,2,5,98,1895,2.5,49.0,947.5
5.0,0,0,1947.0,400.0,1,0,0,15,0.0,0.0,15.0
5.0,0,0,1947.0,400.0,1,0,2,100,0.0,2.0,100.0
4.0,0,0,1947.0,400.0,1,1,1,10,1.0,1.0,10.0
4.0,0,0,1947.0,400.0,11,10,20,276,0.9090909090909091,1.8181818181818181,25.09090909090909
4.0,0,0,1947.0,400.0,1,0,0,20,0.0,0.0,20.0
5.0,0,0,1947.0,400.0,1,1,2,100,1.0,2.0,100.0
5.0,0,0,1947.0,400.0,66,0,234,3864,0.0,3.5454545454545454,58.54545454545455
5.0,0,0,1947.0,400.0,2,0,0,6,0.0,0.0,3.0
5.0,0,0,1947.0,400.0,8,1,5,159,0.125,0.625,19.875
5.0,0,0,1947.0,400.0,1,0,0,45,0.0,0.0,45.0
4.0,0,0,1947.0,400.0,8,5,8,1087,0.625,1.0,135.875
5.0,0,0,1947.0,400.0,5,0,12,111,0.0,2.4,22.2
4.0,0,0,1947.0,400.0,1,0,3,17,0.0,3.0,17.0
3.0,0,0,1947.0,400.0,20,120,1651,4808,6.0,82.55,240.4
5.0,0,0,1947.0,400.0,5,2,2,75,0.4,0.4,15.0
4.0,0,0,1947.0,400.0,124,48,158,7138,0.3870967741935484,1.2741935483870968,57.564516129032256
5.0,0,0,1947.0,400.0,9,2,14,181,0.2222222222222222,1.5555555555555556,20.11111111111111
4.0,0,0,1947.0,400.0,6,0,1,72,0.0,0.16666666666666666,12.0
4.0,0,0,1947.0,400.0,5,1,6,322,0.2,1.2,64.4
4.0,0,0,1947.0,400.0,30,37,297,978,1.2333333333333334,9.9,32.6
4.0,0,0,1947.0,400.0,17,11,58,706,0.6470588235294118,3.411764705882353,41.529411764705884
4.0,0,0,1947.0,400.0,34,4,4,362,0.11764705882352941,0.11764705882352941,10.647058823529411
4.0,0,0,1947.0,400.0,37,32,396,2795,0.8648648648648649,10.702702702702704,75.54054054054055
4.0,0,0,1947.0,400.0,1,0,1,101,0.0,1.0,101.0
3.0,0,0,1947.0,400.0,14,0,2,38,0.0,0.14285714285714285,2.7142857142857144
5.0,0,0,1947.0,400.0,1,0,1,2,0.0,1.0,2.0
5.0,0,0,1947.0,400.0,1,0,0,1,0.0,0.0,1.0
5.0,0,0,1947.0,400.0,35,325,2168,4658,9.285714285714286,61.94285714285714,133.0857142857143
3.0,0,0,1947.0,400.0,6,5,22,315,0.8333333333333334,3.6666666666666665,52.5
3.0,0,0,1947.0,400.0,2,15,376,1689,7.5,188.0,844.5
4.0,0,0,1947.0,400.0,5,5,16,82,1.0,3.2,16.4
4.0,1,0,1947.0,400.0,7,12,65,408,1.7142857142857142,9.285714285714286,58.285714285714285
3.0,0,0,1947.0,400.0,3,0,1,39,0.0,0.3333333333333333,13.0
5.0,0,0,1947.0,400.0,2,10,1020,337,5.0,510.0,168.5
3.0,0,0,1947.0,400.0,7,14,31,47,2.0,4.428571428571429,6.714285714285714
4.0,0,0,1947.0,400.0,4,18,448,911,4.5,112.0,227.75
4.0,0,0,1947.0,400.0,8,5,9,463,0.625,1.125,57.875
4.0,0,0,1947.0,400.0,69,30,1603,17689,0.43478260869565216,23.231884057971016,256.3623188405797
4.0,0,0,1947.0,400.0,3,0,6,95,0.0,2.0,31.666666666666668
4.0,0,0,1947.0,400.0,1,1,4,22,1.0,4.0,22.0
5.0,0,0,1947.0,400.0,36,25,131,601,0.6944444444444444,3.638888888888889,16.694444444444443
5.0,0,0,1947.0,400.0,2,2,4,49,1.0,2.0,24.5
5.0,0,0,1947.0,400.0,28,20,162,1784,0.7142857142857143,5.785714285714286,63.714285714285715
4.0,0,0,1947.0,400.0,1,0,0,10,0.0,0.0,10.0
4.0,0,0,1947.0,400.0,3,0,3,101,0.0,1.0,33.666666666666664
5.0,0,0,1947.0,400.0,1,1,8,55,1.0,8.0,55.0
4.0,0,0,1947.0,400.0,15,35,252,943,2.3333333333333335,16.8,62.86666666666667
3.0,0,0,1947.0,400.0,3,9,206,373,3.0,68.66666666666667,124.33333333333333
3.0,0,0,1947.0,400.0,18,257,1722,606,14.277777777777779,95.66666666666667,33.666666666666664
5.0,0,0,1947.0,400.0,33,247,2545,2292,7.484848484848484,77.12121212121212,69.45454545454545
4.0,0,0,1947.0,400.0,1,6,9,16,6.0,9.0,16.0
4.0,0,0,1947.0,400.0,1,1,36,28,1.0,36.0,28.0
4.0,0,0,1947.0,400.0,3,4,32,617,1.3333333333333333,10.666666666666666,205.66666666666666
4.0,0,0,1947.0,400.0,6,5,12,247,0.8333333333333334,2.0,41.166666666666664
4.0,0,0,1947.0,400.0,68,117,1160,2332,1.7205882352941178,17.058823529411764,34.294117647058826
3.0,0,0,1947.0,400.0,1,0,0,18,0.0,0.0,18.0
4.0,0,0,1947.0,400.0,13,94,1047,3624,7.230769230769231,80.53846153846153,278.7692307692308
4.0,0,0,1947.0,400.0,7,1,13,778,0.14285714285714285,1.8571428571428572,111.14285714285714
3.0,0,0,1947.0,400.0,1,0,1,10,0.0,1.0,10.0
4.0,0,0,1947.0,400.0,2,2,23,881,1.0,11.5,440.5
4.0,2,0,1947.0,400.0,15,8,163,1109,0.5333333333333333,10.866666666666667,73.93333333333334
5.0,0,0,1947.0,400.0,14,109,410,990,7.785714285714286,29.285714285714285,70.71428571428571
4.0,0,0,1947.0,400.0,1,0,0,42,0.0,0.0,42.0
2.0,0,0,1947.0,400.0,18,59,308,761,3.2777777777777777,17.11111111111111,42.27777777777778
3.0,0,0,1947.0,400.0,10,47,105,415,4.7,10.5,41.5
5.0,0,0,1947.0,400.0,3,0,0,19,0.0,0.0,6.333333333333333
5.0,0,0,1947.0,400.0,49,167,653,1389,3.4081632653061225,13.326530612244898,28.346938775510203
3.0,0,0,1947.0,400.0,4,2,38,75,0.5,9.5,18.75
3.0,0,0,1947.0,400.0,115,165,514,1748,1.434782608695652,4.469565217391304,15.2
4.0,0,0,1947.0,400.0,7,2,3,118,0.2857142857142857,0.42857142857142855,16.857142857142858
5.0,0,0,1947.0,400.0,4,2,1,410,0.5,0.25,102.5
5.0,0,0,1947.0,400.0,4,2,13,145,0.5,3.25,36.25
5.0,0,0,1947.0,400.0,3,10,24,936,3.3333333333333335,8.0,312.0
3.0,0,0,1947.0,400.0,1,2,1,10,2.0,1.0,10.0
5.0,0,0,1947.0,400.0,1,1,1,10,1.0,1.0,10.0
5.0,0,0,1947.0,400.0,4,8,20,38,2.0,5.0,9.5
4.0,0,0,1947.0,400.0,1,0,0,14,0.0,0.0,14.0
5.0,0,0,1947.0,400.0,1,1,14,15,1.0,14.0,15.0
5.0,0,0,1947.0,400.0,2,7,178,53,3.5,89.0,26.5
5.0,0,0,1947.0,400.0,9,9,54,719,1.0,6.0,79.88888888888889
5.0,0,0,1947.0,400.0,20,43,285,2265,2.15,14.25,113.25
5.0,0,0,1947.0,400.0,1,1,0,16,1.0,0.0,16.0
4.0,0,0,1947.0,400.0,1,0,6,26,0.0,6.0,26.0
4.0,0,0,1947.0,400.0,2,0,26,91,0.0,13.0,45.5
5.0,0,0,1947.0,400.0,3,0,0,402,0.0,0.0,134.0
5.0,0,0,1947.0,400.0,1,1,1,116,1.0,1.0,116.0
3.0,0,0,1947.0,400.0,3,1,0,24,0.3333333333333333,0.0,8.0
5.0,0,0,1947.0,400.0,23,6,100,754,0.2608695652173913,4.3478260869565215,32.78260869565217
5.0,0,0,1947.0,400.0,11,4,124,936,0.36363636363636365,11.272727272727273,85.0909090909091
4.0,0,0,1947.0,400.0,8,16,91,562,2.0,11.375,70.25
5.0,0,0,1947.0,400.0,2,0,4,89,0.0,2.0,44.5
5.0,0,0,1947.0,400.0,11,10,55,609,0.9090909090909091,5.0,55.36363636363637
3.0,0,0,1947.0,400.0,7,3,2,385,0.42857142857142855,0.2857142857142857,55.0
3.0,0,0,1947.0,400.0,9,51,50,876,5.666666666666667,5.555555555555555,97.33333333333333
5.0,0,0,1947.0,400.0,3,30,53,300,10.0,17.666666666666668,100.0
4.0,0,0,1947.0,400.0,101,65,406,1604,0.6435643564356436,4.01980198019802,15.881188118811881
4.0,0,0,1947.0,400.0,9,31,277,418,3.4444444444444446,30.77777777777778,46.44444444444444
3.0,0,0,1947.0,400.0,4,0,9,66,0.0,2.25,16.5
5.0,0,0,1947.0,400.0,2,1,0,5,0.5,0.0,2.5
5.0,0,0,1947.0,400.0,2,2,3,45,1.0,1.5,22.5
4.0,0,0,1947.0,400.0,5,46,181,173,9.2,36.2,34.6
5.0,0,0,1947.0,400.0,1,1,0,6,1.0,0.0,6.0
4.0,0,0,1947.0,400.0,21,24,50,564,1.1428571428571428,2.380952380952381,26.857142857142858
3.0,0,0,1947.0,400.0,3,4,287,1255,1.3333333333333333,95.66666666666667,418.3333333333333
4.0,0,0,1947.0,400.0,6,0,4,130,0.0,0.6666666666666666,21.666666666666668
4.0,0,0,1947.0,400.0,1,0,4,121,0.0,4.0,121.0
3.0,0,0,1947.0,400.0,1,0,0,7,0.0,0.0,7.0
4.0,0,0,1947.0,400.0,2,12,430,235,6.0,215.0,117.5
5.0,0,0,1947.0,400.0,1,0,0,50,0.0,0.0,50.0
5.0,0,0,1947.0,400.0,1,0,4,8,0.0,4.0,8.0
3.0,0,0,1947.0,400.0,1,1,1,1,1.0,1.0,1.0
4.0,0,0,1947.0,400.0,6,0,10,161,0.0,1.6666666666666667,26.833333333333332
3.0,0,0,1947.0,400.0,11,1,9,100,0.09090909090909091,0.8181818181818182,9.090909090909092
4.0,0,0,1947.0,400.0,25,3,26,1283,0.12,1.04,51.32
5.0,0,0,1947.0,400.0,16,2,30,974,0.125,1.875,60.875
5.0,0,0,1947.0,400.0,2,1,5,30,0.5,2.5,15.0
3.0,0,0,1947.0,400.0,7,2,7,502,0.2857142857142857,1.0,71.71428571428571
5.0,0,0,1947.0,400.0,8,0,3,397,0.0,0.375,49.625
5.0,0,0,1947.0,400.0,3,15,54,137,5.0,18.0,45.666666666666664
5.0,0,0,1947.0,400.0,34,167,3753,4424,4.911764705882353,110.38235294117646,130.11764705882354
5.0,0,0,1947.0,400.0,1,0,0,10,0.0,0.0,10.0
3.0,0,0,1947.0,400.0,1,0,0,3,0.0,0.0,3.0
3.0,0,0,1947.0,400.0,1,0,0,14,0.0,0.0,14.0
4.0,0,0,1947.0,400.0,21,63,687,1899,3.0,32.714285714285715,90.42857142857143
4.0,0,0,1947.0,400.0,1,0,0,16,0.0,0.0,16.0
4.0,0,0,1947.0,400.0,7,7,3,263,1.0,0.42857142857142855,37.57142857142857
4.0,0,0,1947.0,400.0,1,1,1,21,1.0,1.0,21.0
3.0,0,0,1947.0,400.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,1947.0,400.0,10,25,63,264,2.5,6.3,26.4
4.0,0,0,1947.0,400.0,64,22,204,3239,0.34375,3.1875,50.609375
3.0,0,0,1947.0,400.0,39,0,5,501,0.0,0.1282051282051282,12.846153846153847
5.0,0,0,1947.0,400.0,33,5,2,731,0.15151515151515152,0.06060606060606061,22.151515151515152
5.0,0,0,1947.0,400.0,54,10,18,2766,0.18518518518518517,0.3333333333333333,51.22222222222222
4.0,0,0,1947.0,400.0,1,4,3,97,4.0,3.0,97.0
5.0,0,0,1947.0,400.0,2,0,1,73,0.0,0.5,36.5
4.0,0,0,1947.0,400.0,6,8,29,74,1.3333333333333333,4.833333333333333,12.333333333333334
4.0,0,0,1947.0,400.0,4,5,48,160,1.25,12.0,40.0
4.0,0,0,1947.0,400.0,2,2,9,69,1.0,4.5,34.5
4.0,0,0,1947.0,400.0,5,19,114,100,3.8,22.8,20.0
4.0,0,0,1947.0,400.0,2,23,52,390,11.5,26.0,195.0
5.0,0,0,1947.0,400.0,1,0,1,10,0.0,1.0,10.0
3.0,0,0,1947.0,400.0,1,3,5,25,3.0,5.0,25.0
4.0,0,0,1947.0,400.0,2,6,37,81,3.0,18.5,40.5
4.0,0,0,1947.0,400.0,5,3,9,182,0.6,1.8,36.4
3.0,0,0,1947.0,400.0,9,0,5,553,0.0,0.5555555555555556,61.44444444444444
5.0,0,0,1947.0,400.0,12,1,20,230,0.08333333333333333,1.6666666666666667,19.166666666666668
5.0,0,0,1947.0,400.0,1,1,5,40,1.0,5.0,40.0
3.0,0,0,1947.0,400.0,8,0,2,115,0.0,0.25,14.375
5.0,0,0,1947.0,400.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,1947.0,400.0,2,0,5,253,0.0,2.5,126.5
4.0,0,0,1947.0,400.0,2,0,1,491,0.0,0.5,245.5
3.0,0,0,1947.0,400.0,76,168,3327,3588,2.210526315789474,43.776315789473685,47.21052631578947
4.0,0,0,1947.0,400.0,330,3438,46415,34805,10.418181818181818,140.65151515151516,105.46969696969697
4.0,0,0,1947.0,400.0,1,0,3,238,0.0,3.0,238.0
5.0,3,0,1947.0,400.0,34,24,104,645,0.7058823529411765,3.0588235294117645,18.970588235294116
5.0,0,0,1947.0,400.0,2,1,3,15,0.5,1.5,7.5
5.0,0,0,1947.0,400.0,94,8,26,1083,0.0851063829787234,0.2765957446808511,11.52127659574468
2.0,0,0,1947.0,400.0,1,2,3,50,2.0,3.0,50.0
5.0,0,0,1947.0,400.0,1,0,0,37,0.0,0.0,37.0
5.0,0,0,1947.0,400.0,3,2,1,40,0.6666666666666666,0.3333333333333333,13.333333333333334
4.0,2,0,1947.0,400.0,13,10,351,904,0.7692307692307693,27.0,69.53846153846153
4.0,2,0,1963.0,30.0,1,14,50,534,14.0,50.0,534.0
5.0,1,0,1963.0,30.0,4,31,74,1209,7.75,18.5,302.25
4.0,0,0,1963.0,30.0,16,4,74,2181,0.25,4.625,136.3125
3.0,1,0,1963.0,30.0,8,0,5,253,0.0,0.625,31.625
3.0,1,0,1963.0,30.0,4,4,61,339,1.0,15.25,84.75
3.0,0,0,1963.0,30.0,1,0,2,24,0.0,2.0,24.0
2.0,0,0,1963.0,30.0,2,0,4,556,0.0,2.0,278.0
4.0,0,0,1963.0,30.0,330,3438,46415,34805,10.418181818181818,140.65151515151516,105.46969696969697
3.0,0,0,1963.0,30.0,88,13,94,897,0.14772727272727273,1.0681818181818181,10.193181818181818
4.0,0,0,1963.0,30.0,32,13,299,1152,0.40625,9.34375,36.0
